date,region,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths
2020-10-12,AL,223,1.0654450836212153,1.063565416627002,0.9735380388895654,1.1425259901017584,1312.3302159907687,1159.9110298396154,1249.4261317235091,734.0,4704.0,4603.0,734.0,1.0
2020-10-13,AL,224,1.0606185360388491,1.0575626811523149,0.9722774115639686,1.1329571263155973,1330.177357940794,1177.2990389518684,1304.9411042005327,1117.0,6854.0,6597.0,1117.0,0.0
2020-10-14,AL,225,1.0538037773871778,1.0519993649929051,0.9570999587558922,1.1233178210797112,1346.9559099696035,1195.5688502859311,1222.2861360434522,784.0,5136.0,5014.0,784.0,41.0
2020-10-15,AL,226,1.0499333791351195,1.0462622293843733,0.9635311889634912,1.1298803756085725,1362.578718494219,1214.5567818544166,1167.9661970550562,1185.0,8124.0,7853.0,1185.0,50.0
2020-10-16,AL,227,1.0438845542775517,1.0432947492850648,0.9493050851594697,1.1094933828285538,1376.8852956011676,1234.0943374672665,1337.6640059634515,1212.0,7255.0,7108.0,1212.0,30.0
2020-10-17,AL,228,1.0398355651057594,1.037108755070261,0.9570940532676002,1.1221144959950935,1389.9630647890062,1254.0108321169732,1300.7064183786547,1288.0,7929.0,7613.0,1288.0,2.0
2020-10-18,AL,229,1.036546799123764,1.0310070180152966,0.948524797180303,1.1131961187189194,1401.846359093807,1274.1205581955244,1474.7729175868537,964.0,5234.0,5101.0,964.0,0.0
2020-10-19,AL,230,1.0365095001902909,1.0317297372783454,0.954082094536874,1.122247785257605,1412.586804510367,1294.2403527914196,1088.667806482565,859.0,6318.0,6204.0,859.0,1.0
2020-10-20,AL,231,1.0343951668753395,1.0311066095773032,0.9611521838469956,1.1188596757241691,1422.497348180306,1314.194862198545,1446.4031768227594,1043.0,5774.0,5475.0,1043.0,16.0
2020-10-21,AL,232,1.0339991342498538,1.0311420220620773,0.9522385448800263,1.109776544751926,1432.1210239736351,1333.8203996291745,0.0,0.0,7948.0,7948.0,0.0,0.0
2020-10-22,AL,233,1.0322074234348166,1.0296717437085618,0.9460978360893184,1.1047566960490218,1441.5757996695145,1352.958121237712,2609.395210199856,2536.0,7782.0,7172.0,2536.0,38.0
2020-10-23,AL,234,1.0338913213199108,1.0323682260983171,0.9534227117898344,1.105114836931004,1450.8247731666575,1371.469407487846,2579.56150513599,3852.0,11957.0,9078.0,3852.0,16.0
2020-10-24,AL,235,1.0371047987615691,1.0354071424575992,0.9629574930362184,1.1110221642714424,1459.869552511394,1389.2365001412595,2545.3990511223333,2360.0,7424.0,6095.0,2360.0,7.0
2020-10-25,AL,236,1.0401235215668785,1.0407046296993965,0.9701205883379308,1.1153865406518255,1469.0599944990495,1406.1652451013586,1244.568123618654,1079.0,6942.0,6798.0,1079.0,0.0
2020-10-26,AL,237,1.0436535436138392,1.0437816650579692,0.967629737309202,1.1147327630531436,1479.0056401536074,1422.203220933583,1496.228621239633,967.0,5175.0,5028.0,967.0,0.0
2020-10-27,AL,238,1.0473484960092987,1.0448041701385358,0.9637140319950408,1.1070755745906928,1489.9632555665662,1437.3616631273705,1602.8818465613608,1115.0,5570.0,5193.0,1115.0,26.0
2020-10-28,AL,239,1.0517161459005486,1.0520908740086858,0.9676541250337262,1.1183515188025133,1501.9839149534262,1451.6959802121467,1311.625659521037,1269.0,7747.0,7419.0,1269.0,19.0
2020-10-29,AL,240,1.0543285260650062,1.0547736791476587,0.9883410012281796,1.1416004232428665,1515.1079974337033,1465.2794884931016,1558.2495632783387,1443.0,7415.0,7129.0,1443.0,3.0
2020-10-30,AL,241,1.0599939860027403,1.0599476548623803,0.9769299765472996,1.1340581551646385,1529.436572442718,1478.18871803495,1281.2695717762722,1347.0,8418.0,8254.0,1347.0,18.0
2020-10-31,AL,242,1.0651285112004851,1.0638585551943542,0.9771502117172298,1.1378508016423732,1544.8869215753793,1490.5196629727966,1329.0888034574155,1789.0,10778.0,10564.0,1789.0,35.0
2020-11-01,AL,243,1.0678801334512804,1.0665401102793917,0.9875695976823228,1.1454468919930574,1561.727013221127,1502.4178032248083,1921.8235799972683,1700.0,7083.0,6327.0,1700.0,6.0
2020-11-02,AL,244,1.0733234715641196,1.0729794637757937,0.9896975260979308,1.1502205235239846,1580.27837468732,1514.0666669907434,1814.7300923550629,907.0,4002.0,3840.0,907.0,0.0
2020-11-03,AL,245,1.079609722202718,1.080340400700015,0.9927825857389534,1.1638955264669308,1600.2338474671176,1525.6581178977062,1182.3278676411214,1037.0,7023.0,6629.0,1037.0,14.0
2020-11-04,AL,246,1.0833398231219362,1.0805972739927574,0.9896190497949586,1.1638615093829263,1621.6657751474982,1537.377335472255,1658.3374635831372,1848.0,8923.0,8563.0,1848.0,19.0
2020-11-05,AL,247,1.0877389240868665,1.0847168310921684,0.994288299939148,1.1698612347504442,1645.0553941804278,1549.4024113069852,1431.4527875152194,1381.0,7725.0,7495.0,1381.0,20.0
2020-11-06,AL,248,1.0916653990048604,1.0882752248056282,1.0110390936126576,1.1814600164880171,1670.301495443365,1561.889954431358,1429.303261715764,1556.0,8717.0,8341.0,1556.0,23.0
2020-11-07,AL,249,1.0980958914580516,1.0934800119363626,1.0041408508615215,1.1805825261498732,1697.2239391040023,1574.9931653515582,1512.3135854935879,1768.0,9361.0,8920.0,1768.0,33.0
2020-11-08,AL,250,1.1017691803114391,1.1000877911491482,1.0146175024983115,1.1959589102553279,1725.8808085289545,1588.8738368108936,1501.2761495739835,1205.0,6427.0,6323.0,1205.0,2.0
2020-11-09,AL,251,1.1038671787428194,1.1023857265196564,0.9955036887083126,1.1791071541236064,1756.6674270403714,1603.6696493060654,2164.6139241099218,1170.0,4328.0,4138.0,1170.0,0.0
2020-11-10,AL,252,1.1075553814157206,1.1048367545944493,1.0204677855778164,1.1983955335334666,1789.584366431612,1619.4972250511762,0.0,0.0,0.0,-690.0,1710.0,36.0
2020-11-11,AL,253,1.1101290507630115,1.1065065708437452,1.0266112694786862,1.2000434920818992,1824.115286710389,1636.4860103888057,1026.121980016087,2070.0,16153.0,15451.0,2070.0,81.0
2020-11-12,AL,254,1.1109320832483816,1.10912095907708,1.0193984839462478,1.1908198233677447,1860.2728810297456,1654.7587569045431,0.0,0.0,0.0,0.0,2000.0,12.0
2020-11-13,AL,255,1.1092946003354676,1.1103238623611231,1.0234588129911801,1.193419350212999,1898.2008070497568,1674.4153742796689,1300.7097212902872,2980.0,18345.0,19285.0,2980.0,18.0
2020-11-14,AL,256,1.1082054119954767,1.1043658551171085,1.0058413137896305,1.1757525375578195,1937.4878487476774,1695.540993768998,1383.2123921314774,2226.0,12886.0,12280.0,2226.0,15.0
2020-11-15,AL,257,1.1068649426167816,1.1072628604600412,1.0262105010141758,1.1958855377748905,1977.3738979462128,1718.2294466512344,2388.648054539163,1979.0,6634.0,6251.0,1979.0,2.0
2020-11-16,AL,258,1.1045818921918058,1.1033578829157442,1.0298263953813835,1.2025408463618616,2017.526392500492,1742.5775188701293,1514.8506916393808,1410.0,7453.0,7197.0,1410.0,1.0
2020-11-17,AL,259,1.0996198148632677,1.098535937233891,1.0106892502606724,1.1785501955444933,2057.9666334931358,1768.6442312068286,1765.302840066365,1616.0,7330.0,6943.0,1616.0,52.0
2020-11-18,AL,260,1.0966944213813778,1.0969916726673636,1.0040602164297918,1.165385938508167,2098.526247362487,1796.4555478606198,2344.1405072469784,2638.0,9011.0,8122.0,2638.0,46.0
2020-11-19,AL,261,1.092706551990351,1.0893317858096667,1.0079208170671872,1.1672285049042208,2138.52189967967,1826.0309519331472,1241.4137976673924,2424.0,15635.0,15049.0,2424.0,72.0
2020-11-20,AL,262,1.0879165546211815,1.0858364082327503,1.0066817808550284,1.1648619451923559,2177.7503999556325,1857.3627269499625,1641.9770512015048,2463.0,12011.0,11495.0,2463.0,32.0
2020-11-21,AL,263,1.0822121333460624,1.078221339018253,1.0060487200376176,1.1611703105635152,2216.2471122809743,1890.3741622243328,1760.201658820025,2335.0,10622.0,9974.0,2335.0,6.0
2020-11-22,AL,264,1.0778459578503727,1.0793346233975565,0.994849199102321,1.1519976187380268,2253.634261104409,1924.926410716963,1917.5524928690127,1798.0,7508.0,7200.0,1798.0,0.0
2020-11-23,AL,265,1.0741071534010451,1.076212310151068,0.9961923311551868,1.152286766207822,2289.474307434771,1960.856601538809,1480.3108430783834,1574.0,8514.0,8242.0,1574.0,2.0
2020-11-24,AL,266,1.0703701445980902,1.0686585946237872,0.9958699053220241,1.1494127234386655,2323.8014197425628,1997.9964585682105,1848.9438404620148,2785.0,12061.0,11237.0,2785.0,13.0
2020-11-25,AL,267,1.068081320269062,1.064598068397771,0.9945432251505092,1.1454640299720296,2356.915134721725,2036.1363843744728,2090.2111469365664,2453.0,9397.0,8722.0,2453.0,60.0
2020-11-26,AL,268,1.0636177130565307,1.0620831235623909,0.9830954311750878,1.1349231979206986,2388.901642986045,2075.036970897972,2142.023044320765,2639.0,9865.0,9355.0,2639.0,40.0
2020-11-27,AL,269,1.0622493103360922,1.0611975768092965,0.9882600757901708,1.1422634282835855,2419.9117095847832,2114.4630399145053,1477.3887412119352,917.0,4970.0,4771.0,917.0,0.0
2020-11-28,AL,270,1.0597046787808482,1.058059668165765,0.9848978603793616,1.1398956615010578,2449.752665047791,2154.1776376554158,2543.4420915709493,2119.0,6671.0,6189.0,2119.0,0.0
2020-11-29,AL,271,1.0582177986627606,1.054345975335734,0.9701738569779436,1.1306180343095418,2478.6855463682114,2193.925425601363,2881.259591120788,2236.0,6214.0,5811.0,2236.0,5.0
2020-11-30,AL,272,1.05796853888073,1.0546845561892817,0.9726610761803042,1.1346798048580409,2506.982982558805,2233.4562407118037,3789.765552302099,2295.0,4849.0,4634.0,2295.0,1.0
2020-12-01,AL,273,1.0565931112613418,1.0543508840953533,0.9766846901023908,1.1446590374493846,2534.7351539038723,2272.561182378949,2489.857190763309,3376.0,10857.0,9495.0,3376.0,60.0
2020-12-02,AL,274,1.0514626501034103,1.0504978891605186,0.966845727129787,1.1325259528233689,2562.3563046717522,2311.079788106227,3002.899154570417,3928.0,10474.0,9681.0,3928.0,73.0
2020-12-03,AL,275,1.0519076894083037,1.0469114741386991,0.97248703884763,1.130878619465311,2589.8032673341795,2348.897434252679,2143.555636125988,3531.0,13190.0,12425.0,3531.0,65.0
2020-12-04,AL,276,1.0517419630837328,1.05216504948888,0.9723805259520012,1.1312753039776755,2615.9453109501637,2385.914210450374,2762.8475388488628,3840.0,11129.0,10420.0,3840.0,55.0
2020-12-05,AL,277,1.0512437161428216,1.0468757201546377,0.9812086189744412,1.150802015391782,2641.139733574168,2422.06522618216,2371.1111652710474,3390.0,11448.0,10793.0,3390.0,46.0
2020-12-06,AL,278,1.0483987733759403,1.0456096259889844,0.9648127486280476,1.1321048651723118,2666.4729682012,2457.3314639482487,2273.864045322084,2288.0,8057.0,7880.0,2288.0,12.0
2020-12-07,AL,279,1.0479026699251566,1.0478794884411222,0.9570217947099016,1.1307260947942095,2691.927776569541,2491.727329567513,2686.588414287805,2352.0,7010.0,6532.0,2352.0,3.0
2020-12-08,AL,280,1.0451341406383852,1.0425505614257085,0.9529520692432422,1.1297713326523302,2716.730309449032,2525.307704169027,2586.096412614712,4436.0,13735.0,12517.0,4436.0,50.0
2020-12-09,AL,281,1.0434843859837004,1.0378064756767251,0.9587495158944156,1.123674502369666,2740.8624862397355,2558.148676757732,2802.209245598694,3522.0,10064.0,9074.0,3522.0,43.0
2020-12-10,AL,282,1.0409514031243223,1.035267916158226,0.9618867433660888,1.1273060993178523,2764.3291784077587,2590.253795151912,3037.9962686211493,4735.0,12480.0,11198.0,4735.0,49.0
2020-12-11,AL,283,1.0380722740877446,1.0387565486379513,0.9638100887513592,1.1209854464982765,2786.953045037441,2621.605574833689,2365.393248357959,3853.0,13043.0,12077.0,3853.0,52.0
2020-12-12,AL,284,1.0309744763913355,1.0278238722623276,0.9523050930427656,1.1100821293968102,2808.613460857922,2652.2534035229105,0.0,0.0,0.0,0.0,4066.0,16.0
2020-12-13,AL,285,1.0272148025176604,1.0242040584636212,0.9333149360244938,1.093904941640247,2828.874541002275,2682.28388511209,0.0,0.0,0.0,0.0,2790.0,0.0
2020-12-14,AL,286,1.022032838419072,1.0210252617197733,0.9365070075001652,1.0984697354335562,2846.461560447473,2711.7454593734587,801.7491176434468,2264.0,22611.0,27230.0,2264.0,0.0
2020-12-15,AL,287,1.015683641613832,1.0127432463152857,0.9413782954413779,1.1015411550075005,2861.1402648026233,2740.654353483863,2938.592911594693,3638.0,9913.0,8516.0,3638.0,22.0
2020-12-16,AL,288,1.009081322478366,1.0075128561351163,0.9305372263648516,1.0827072423826989,2873.240469611464,2769.0035042866084,3222.8203037513845,4107.0,10204.0,8943.0,4107.0,74.0
2020-12-17,AL,289,1.0016879522037998,0.9990751855004942,0.9376403549028092,1.095299242834644,2882.301454320177,2796.772870958612,2945.076739171054,4695.0,12765.0,11585.0,4695.0,56.0
2020-12-18,AL,290,0.9931425643731492,0.9925798946885084,0.917935925693838,1.0726404330767816,2887.85868875947,2823.928514732589,3243.400754675241,5348.0,13203.0,12037.0,5348.0,42.0
2020-12-19,AL,291,0.9875382524896962,0.9866264407077624,0.9085432879666524,1.0622812816690528,2889.5060444869105,2850.391289853179,2829.745614665807,4221.0,11944.0,10678.0,4221.0,93.0
2020-12-20,AL,292,0.980064607042716,0.978465192437766,0.90192002690417,1.0598327225146436,2886.7435858731733,2875.9768419531856,2289.060942761955,2548.0,8913.0,8462.0,2548.0,0.0
2020-12-21,AL,293,0.9733005776866516,0.9732014055074788,0.8847456551131868,1.0410482105400585,2879.9967978431373,2900.4429118868325,2888.3278241844373,2380.0,6598.0,6411.0,2380.0,0.0
2020-12-22,AL,294,0.966024919845963,0.9631535144482596,0.8824442060496491,1.0383115435853305,2869.5357535550124,2923.549192456362,3292.423442011713,4979.0,12109.0,10678.0,4979.0,63.0
2020-12-23,AL,295,0.9588052442228924,0.9547756666123168,0.8847224126152419,1.0399224377396232,2855.188657441925,2945.0384375532867,2727.350527961497,4758.0,13969.0,12372.0,4758.0,135.0
2020-12-24,AL,296,0.9500124906603006,0.9466171831207012,0.8702188283680775,1.027709112880986,2836.8986170010185,2964.634205284927,2736.538888573737,4232.0,12383.0,11330.0,4232.0,89.0
2020-12-25,AL,297,0.9437686293806108,0.9409884742729306,0.8550426196330976,1.0129992732972632,2814.6584941614283,2982.040834481426,2819.9919998206874,3625.0,10293.0,9743.0,3625.0,4.0
2020-12-26,AL,298,0.9388270188198008,0.939392713027903,0.8632372263758996,1.0212056238131575,2788.219003298537,2996.929527545083,1547.4630163547602,1032.0,5340.0,5211.0,1032.0,5.0
2020-12-27,AL,299,0.9352640235885504,0.933266370747436,0.8501626184388799,1.0136641475494088,2757.9912982965,3009.006364899049,3718.3116810150696,2170.0,4673.0,4105.0,2170.0,6.0
2020-12-28,AL,300,0.9314095895102452,0.9323645221307678,0.8564727458802796,1.0195675996981972,2725.0936338952115,3018.0419716589063,3643.8799450752413,2269.0,4986.0,4377.0,2269.0,21.0
2020-12-29,AL,301,0.9298451599048879,0.9270165216586084,0.8534787132879443,1.0096231121152173,2690.416557705971,3023.8380072263813,3490.7625636143707,3907.0,8962.0,7075.0,3907.0,25.0
2020-12-30,AL,302,0.9278652590998552,0.9285662562650772,0.8475390355331696,1.0039279081430137,2654.338847997984,3026.224882777265,4544.492266567974,5016.0,8838.0,7056.0,5016.0,37.0
2020-12-31,AL,303,0.92587403127121,0.9257480043635672,0.8528753375055604,1.0092137054853338,2617.4424029306724,3025.06380678213,2767.0445164398425,4406.0,12750.0,11752.0,4406.0,53.0
2021-01-01,AL,304,0.9270321667089252,0.9268969299251116,0.8406676007645387,1.0028906325991025,2580.173945333213,3020.2196221024433,3054.391499166309,4521.0,11852.0,11216.0,4521.0,45.0
2021-01-02,AL,305,0.9277988733308749,0.9221440160016826,0.8403312228307743,1.0053092223386495,2542.515527892255,3011.5965462200074,4450.988420675883,3711.0,6676.0,6252.0,3711.0,0.0
2021-01-03,AL,306,0.9291292364242716,0.924620766710786,0.8425081314335252,1.014628689330504,2505.1881039364225,2999.2055185102613,2195.3139453510285,2476.0,9031.0,8602.0,2476.0,1.0
2021-01-04,AL,307,0.9306687353827864,0.9312327438119092,0.8471565741437133,1.0245342836086302,2468.910714111756,2983.1791835355125,4561.984047610572,2161.0,3793.0,3318.0,2161.0,5.0
2021-01-05,AL,308,0.9317418030247262,0.9269336832493578,0.8361474242071532,1.0208586463042109,2433.8624916503272,2963.736908178877,4689.858674470283,5498.0,9387.0,7493.0,5498.0,8.0
2021-01-06,AL,309,0.9333855290245918,0.9325902384791488,0.8292631394744062,1.0190230292080198,2400.0984927701143,2941.1676944785277,3131.00703071694,4591.0,11741.0,10329.0,4591.0,108.0
2021-01-07,AL,310,0.9345448871519558,0.9315262775982628,0.8330640638295269,1.0268982266134947,2367.5325516353173,2915.808039014525,3218.7078223996527,5046.0,12553.0,10821.0,5046.0,86.0
2021-01-08,AL,311,0.9379275750185108,0.9384167160225289,0.8402670698321693,1.0475641863253793,2336.2344156847885,2888.0006564544265,3004.5647199096998,5057.0,13477.0,12202.0,5057.0,111.0
2021-01-09,AL,312,0.9394969199033596,0.9360311188626792,0.8346529469752808,1.0536218654732736,2306.2681002739137,2858.1218764128976,2825.360453808366,4863.0,13782.0,12553.0,4863.0,108.0
2021-01-10,AL,313,0.9417469316035628,0.9384086701189578,0.8228959929502446,1.061499712263532,2278.0485998035097,2826.5892806412407,2130.8166160294286,2750.0,10334.0,9870.0,2750.0,35.0
2021-01-11,AL,314,0.9432219505618096,0.9374318665500592,0.8299087351651734,1.0898552562539656,2251.7044763755757,2793.8272194842234,2568.3771171307353,2100.0,6547.0,6207.0,2100.0,13.0
2021-01-12,AL,315,0.9436869172859436,0.9381605809465376,0.8040317752413777,1.077430092273986,2227.081361379476,2760.2393745176696,3089.520508495306,3848.0,9973.0,8156.0,3848.0,226.0
2021-01-13,AL,316,0.9460704249240922,0.9450010695165728,0.8215028657706862,1.088663869146999,2204.097974026255,2726.184354113701,2571.2985525017225,3147.0,9800.0,8705.0,3147.0,187.0
2021-01-14,AL,317,0.9468045499718402,0.9423502592752468,0.8081115783606798,1.0946744023857802,2182.4862769282304,2691.970488170789,2622.778022781305,3588.0,10954.0,9969.0,3588.0,185.0
2021-01-15,AL,318,0.9479849519261034,0.9426720455807792,0.7944230203589965,1.0930047271389238,2162.3996240516017,2657.871185150549,1798.5864607814865,2945.0,13111.0,12520.0,2945.0,85.0
2021-01-16,AL,319,0.9479373722351112,0.9399361378760668,0.7924129321399788,1.0989044000689925,2144.0106280852538,2624.1518852440395,2601.418767959597,3153.0,9705.0,8910.0,3153.0,89.0
2021-01-17,AL,320,0.9500533966557816,0.9460333482055432,0.7993329375067041,1.1200751342857564,2127.319112535936,2591.0594833256805,1770.0465250990537,1917.0,8672.0,8365.0,1917.0,1.0
2021-01-18,AL,321,0.9508214312612115,0.9442881156094294,0.7959108980915941,1.121663625141061,2112.142156034573,2558.805726337047,2285.494337969066,1430.0,5010.0,4707.0,1430.0,1.0
2021-01-19,AL,322,0.9507530310285284,0.9444573944700028,0.8016987346957993,1.137481638202133,2098.663464195474,2527.560976501017,2641.41682527764,2515.0,7624.0,6912.0,2515.0,5.0
2021-01-20,AL,323,0.9507137860288531,0.9421987060646272,0.7716266921740971,1.1179737534644838,2087.0144786463006,2497.443794486572,2320.5879181181435,3112.0,10738.0,9530.0,3112.0,157.0
2021-01-21,AL,324,0.9494830075399264,0.9433522349737444,0.7493973762247577,1.1012999672091517,2076.8357066134486,2468.544798068443,2755.1421134967854,2881.0,8373.0,7587.0,2881.0,96.0
2021-01-22,AL,325,0.9514126035583572,0.9428995363414164,0.7560431876507733,1.1271195599428092,2067.8759412283703,2440.9504221797883,3165.272544688689,3551.0,8983.0,8127.0,3551.0,107.0
2021-01-23,AL,326,0.9518129869638569,0.9348803471461666,0.7661838193698353,1.1495287907706184,2059.985278121246,2414.7395331073594,2042.596401327456,3355.0,13152.0,12137.0,3355.0,171.0
2021-01-24,AL,327,0.9518154994836386,0.9341576183105228,0.7405606237858674,1.1330080949009222,2053.719326850914,2389.9637814085777,1656.8648804852176,1728.0,8351.0,8067.0,1728.0,3.0
2021-01-25,AL,328,0.9516412277886872,0.9324834767362428,0.7303887076278256,1.1368724544481994,2049.585144024942,2366.671128878917,3088.355745544424,1839.0,4768.0,4456.0,1839.0,2.0
2021-01-26,AL,329,0.9506291577555648,0.9337652107466108,0.7267861820901524,1.1387320554264937,2047.408630190699,2344.911321683579,2928.6091718152948,2900.0,7929.0,6959.0,2900.0,234.0
2020-02-27,TN,0,2.668409214449625,2.669322377293115,2.298209122608573,3.022117047651731,55.750556775597744,0.0,0.0,0.0,0.0,,,
2020-02-28,TN,1,2.6590676025883693,2.657234123838476,2.2989364765221816,2.9847042577499088,1.0677321938529456,0.0,0.0,0.0,0.0,,,
2020-02-29,TN,2,2.652854789201395,2.649236961368928,2.314823787103546,2.9564073912942743,15.147673200941249,0.0,0.0,0.0,0.0,,,
2020-03-01,TN,3,2.6453164829874702,2.6359394630145854,2.3540834646711817,2.9766181640616747,29.004551506601768,0.0,0.0,0.0,0.0,,,
2020-03-02,TN,4,2.6301860114513587,2.62318862924046,2.342146515038112,2.949036099642598,33.46375706204315,0.0,0.0,0.0,0.0,,,
2020-03-03,TN,5,2.6135074245045717,2.6072494925054035,2.3160173276705507,2.8597176696399065,39.10243928953839,0.0,0.0,0.0,0.0,,,
2020-03-04,TN,6,2.5875120132719123,2.5788299311950498,2.3133955305014284,2.8182786189240567,48.741186046485346,3.7143451053304015,0.0,0.0,0.0,,,
2020-03-05,TN,7,2.5510798344702823,2.5489282472938326,2.311086100885646,2.805593755494736,60.60338667208848,5.806666327851082,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,TN,8,2.5035396095182314,2.4971137107048813,2.257969505426605,2.7416279260519762,74.52974099712824,7.546272254819716,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,TN,9,2.4444383684301605,2.443112643678476,2.2088663357480707,2.6611329959902665,91.37682020263487,9.816187799049619,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,TN,10,2.37488566947801,2.373420914324049,2.1400098351088697,2.5593189512454804,111.695415260893,12.928214732905527,5.867349461549356,2.0,2.0,2.0,2.0,0.0
2020-03-09,TN,11,2.2980869333097464,2.2900049744529145,2.082627869067703,2.473665783873457,135.7943748390576,16.26880928133326,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,TN,12,2.2037439654623507,2.1879828348373667,2.057751618180224,2.4219181578473608,163.971638506161,20.78701108555443,11.734698923098712,4.0,4.0,4.0,4.0,0.0
2020-03-11,TN,13,2.1066212262726207,2.1002925631707967,1.9454231070073007,2.2790129788984177,196.47723712978768,25.59019778905961,0.0,0.0,50.0,50.0,0.0,0.0
2020-03-12,TN,14,2.006027058752657,2.004799714417413,1.8584645914531919,2.167575386943371,233.2576045131236,31.75672888162692,32.270422038521446,11.0,40.0,40.0,11.0,0.0
2020-03-13,TN,15,1.9063439011647545,1.8978777127208315,1.7577602941374235,2.040902178751575,274.0253113286559,39.57799867748566,23.469397846197424,8.0,45.0,45.0,8.0,0.0
2020-03-14,TN,16,1.8077058132283907,1.808054752528972,1.682633030587921,1.9390474564262083,318.3495613627215,48.6270985540308,17.602048384648064,6.0,20.0,20.0,6.0,0.0
2020-03-15,TN,17,1.7150426134682073,1.7134134956829312,1.579740008009625,1.8207614603424636,365.60300254232124,59.81426698089379,20.535723115422748,7.0,34.0,34.0,7.0,0.0
2020-03-16,TN,18,1.6257893859741153,1.6223886456964656,1.5146366335508668,1.7503210673055345,414.9344145986936,73.23861722125206,38.13777150007081,13.0,126.0,126.0,13.0,0.0
2020-03-17,TN,19,1.5426234813110642,1.53876411285993,1.438261804106749,1.6492741068350982,465.39527767458236,89.44556514577542,61.60716934626824,21.0,81.0,81.0,21.0,0.0
2020-03-18,TN,20,1.4648216007575212,1.4624469361185726,1.3447711065499997,1.5508877627306443,515.8323999591463,108.2615938030896,73.34186826936694,25.0,44.0,44.0,25.0,0.0
2020-03-19,TN,21,1.3935282589698794,1.3891462163985726,1.2901760440508765,1.4873752234054374,565.3775692120953,130.29838901898754,164.28578492338198,56.0,56.0,56.0,56.0,0.0
2020-03-20,TN,22,1.3311451264235978,1.3308707438548746,1.219896555741459,1.4110680592238185,612.7663684692043,155.6905755876976,217.09193007732614,74.0,288.0,288.0,74.0,0.0
2020-03-21,TN,23,1.2718100601781277,1.2691635874051168,1.1780805009896844,1.3685075413241627,657.0577672559111,184.4690442265777,419.5154865007789,143.0,2852.0,2852.0,143.0,0.0
2020-03-22,TN,24,1.2216840961350628,1.219804967385913,1.1234972501606888,1.3031401505128806,697.6280221093054,216.57557230541173,393.11241392380686,134.0,134.0,134.0,134.0,0.0
2020-03-23,TN,25,1.1790907596697298,1.1786691805269482,1.0973683812143482,1.2687809433731143,733.8437782226563,251.91982889521915,322.70422038521457,110.0,110.0,110.0,110.0,2.0
2020-03-24,TN,26,1.1433022725068185,1.1432315919253535,1.0549176080101803,1.2222375722282954,765.3477155200627,290.1052219202604,152.55108600028325,52.0,7297.0,7297.0,52.0,0.0
2020-03-25,TN,27,1.1146219439927023,1.1142201697894638,1.0320005620328436,1.1965547495278777,792.2338501322345,330.72629664893475,343.2399435006373,117.0,612.0,612.0,117.0,1.0
2020-03-26,TN,28,1.0902656665479715,1.089434853352548,1.0107461184436577,1.1748499992590506,814.7949658396118,373.27842126646794,507.5257284240192,173.0,3113.0,3113.0,173.0,0.0
2020-03-27,TN,29,1.0710347674810914,1.0700281374420264,0.982875709218818,1.1423385262789696,833.4870812196858,417.14472805052003,721.6839837705706,246.0,1182.0,1182.0,246.0,3.0
2020-03-28,TN,30,1.057447369047756,1.0529267521124115,0.9739979865975572,1.1297665114520814,848.7572488976595,461.5705635679779,498.72470423169517,170.0,2247.0,2247.0,170.0,0.0
2020-03-29,TN,31,1.0480740597833202,1.0439749420601652,0.9749590995810316,1.134130281425969,861.0636490376558,505.87337597682335,481.1226558470472,164.0,2236.0,2236.0,164.0,1.0
2020-03-30,TN,32,1.0404002319745111,1.0364236619203862,0.9565589982492632,1.1084479561331622,871.0574276717398,549.3020464218705,871.3013950400792,297.0,2730.0,2730.0,297.0,6.0
2020-03-31,TN,33,1.0336348369652113,1.0327307444022882,0.955967060917108,1.1081967344754755,879.4194834948203,591.261770608506,1188.1382659637445,405.0,4056.0,4056.0,405.0,10.0
2020-04-01,TN,34,1.0322077113780668,1.0336660217921958,0.9450284993973956,1.1014960530361682,886.5425119522004,631.1531884462759,1302.551580463957,444.0,5092.0,5092.0,444.0,1.0
2020-04-02,TN,35,1.031331494732845,1.031316598377218,0.9625042125221648,1.1160807809563713,892.5959857652693,668.5659317112776,475.25530638549776,162.0,2159.0,2159.0,162.0,8.0
2020-04-03,TN,36,1.032464382416532,1.0309565625685733,0.9631738804145308,1.112387393225697,898.0445645851819,703.1663564742412,651.2757902319785,222.0,3228.0,3228.0,222.0,5.0
2020-04-04,TN,37,1.03284918324431,1.0311475518409523,0.9633886553160622,1.109725764815089,903.3615335851226,734.7978885805002,745.1533816167682,254.0,3552.0,3552.0,254.0,6.0
2020-04-05,TN,38,1.0366853540926937,1.0366629008317103,0.9654559406756348,1.1130715581019974,908.7972204506308,763.3749722355917,915.3065160016994,312.0,3909.0,3909.0,312.0,1.0
2020-04-06,TN,39,1.0428639812514409,1.0420544359010062,0.9571967727657564,1.111846390659616,914.4082515854626,788.975975473447,495.7910295009205,169.0,2050.0,2050.0,169.0,21.0
